Wien-Alter-Ausländische Herkunft | Vienna-Age-Foreign Background;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_ROU;POP_HUN;POP_SYR;POP_RUS;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;.;.;1;12;8787;361;193;152;146;67;142;71;154;145;1145;6211;20170101
AT1;AT13;AT130;.;.;1;13;8556;338;201;130;164;89;133;66;126;145;1090;6074;20170101
AT1;AT13;AT130;.;.;1;14;8766;383;243;133;128;71;116;66;150;182;1175;6119;20170101
AT1;AT13;AT130;.;.;1;15;8465;374;263;102;135;95;142;60;160;139;1246;5749;20170101
AT1;AT13;AT130;.;.;1;16;8868;378;306;112;147;105;115;57;196;138;1472;5842;20170101
AT1;AT13;AT130;.;.;1;17;8773;374;295;111;142;93;123;54;174;149;1438;5820;20170101
AT1;AT13;AT130;.;.;1;18;9602;441;334;110;133;114;137;54;295;139;1947;5898;20170101
AT1;AT13;AT130;.;.;1;19;10659;473;386;214;148;161;203;116;318;161;2201;6278;20170101
AT1;AT13;AT130;.;.;1;20;12013;506;405;302;183;206;218;175;379;162;2355;7122;20170101
AT1;AT13;AT130;.;.;1;21;12593;495;446;376;238;203;245;168;381;149;2549;7343;20170101
AT1;AT13;AT130;.;.;1;22;13691;535;490;484;281;200;258;219;411;127;2629;8057;20170101
AT1;AT13;AT130;.;.;1;23;14416;555;540;550;322;196;288;203;390;121;2827;8424;20170101
AT1;AT13;AT130;.;.;1;24;15216;585;584;719;369;273;349;196;415;126;3067;8533;20170101
AT1;AT13;AT130;.;.;1;25;15624;648;665;809;418;373;329;243;329;111;2997;8702;20170101
AT1;AT13;AT130;.;.;1;26;16281;648;703;913;436;398;338;273;336;118;3482;8636;20170101
AT1;AT13;AT130;.;.;1;27;15998;733;790;813;432;405;422;269;392;120;3264;8358;20170101
AT1;AT13;AT130;.;.;1;28;16438;757;855;785;503;457;459;306;367;143;3380;8426;20170101
AT1;AT13;AT130;.;.;1;29;15891;796;852;779;504;387;454;292;380;113;3418;7916;20170101
AT1;AT13;AT130;.;.;1;30;15604;776;852;707;522;441;437;302;332;126;3327;7782;20170101
AT1;AT13;AT130;.;.;1;31;15775;802;941;731;517;434;412;336;324;150;3431;7697;20170101
AT1;AT13;AT130;.;.;1;32;15595;800;922;668;532;483;410;284;327;120;3382;7667;20170101
AT1;AT13;AT130;.;.;1;33;15059;796;811;631;576;447;336;267;286;139;3263;7507;20170101
AT1;AT13;AT130;.;.;1;34;14984;743;907;602;511;396;344;290;264;134;3196;7597;20170101
AT1;AT13;AT130;.;.;1;35;14996;802;928;659;509;375;371;341;225;129;3016;7641;20170101
AT1;AT13;AT130;.;.;1;36;14542;798;972;604;568;375;359;293;268;106;3159;7040;20170101
AT1;AT13;AT130;.;.;1;37;13755;802;951;534;547;340;391;271;183;125;2930;6681;20170101
AT1;AT13;AT130;.;.;1;38;13140;833;910;540;599;322;354;255;168;116;2833;6210;20170101
AT1;AT13;AT130;.;.;1;39;12851;828;844;523;550;318;336;258;171;146;2797;6080;20170101
AT1;AT13;AT130;.;.;1;40;12621;840;759;470;509;338;290;280;143;135;2697;6160;20170101
AT1;AT13;AT130;.;.;1;41;12767;864;716;454;513;330;292;296;164;130;2648;6360;20170101
AT1;AT13;AT130;.;.;1;42;12694;889;785;423;482;280;288;247;127;117;2600;6456;20170101
AT1;AT13;AT130;.;.;1;43;12413;809;831;425;460;328;266;204;151;118;2346;6475;20170101
AT1;AT13;AT130;.;.;1;44;12843;848;838;436;422;356;253;204;138;127;2385;6836;20170101
AT1;AT13;AT130;.;.;1;45;13064;888;813;439;432;333;280;168;131;118;2302;7160;20170101
AT1;AT13;AT130;.;.;1;46;13309;884;810;383;471;349;245;194;108;108;2333;7424;20170101
AT1;AT13;AT130;.;.;1;47;13796;985;762;409;405;379;265;192;105;105;2229;7960;20170101
AT1;AT13;AT130;.;.;1;48;14342;977;754;448;400;423;320;155;107;85;2304;8369;20170101
AT1;AT13;AT130;.;.;1;49;14271;879;673;435;412;432;286;157;91;90;2196;8620;20170101
AT1;AT13;AT130;.;.;1;50;14241;792;915;412;415;403;135;150;112;93;2311;8503;20170101
AT1;AT13;AT130;.;.;1;51;14005;814;924;393;411;422;149;153;99;117;2243;8280;20170101
AT1;AT13;AT130;.;.;1;52;13965;723;864;396;406;402;147;113;83;69;2214;8548;20170101
AT1;AT13;AT130;.;.;1;53;13700;780;743;331;398;366;164;128;56;93;2162;8479;20170101
AT1;AT13;AT130;.;.;1;54;13237;684;693;323;388;371;118;110;69;83;2106;8292;20170101
AT1;AT13;AT130;.;.;1;55;12681;677;625;273;431;343;119;117;51;84;1848;8113;20170101
AT1;AT13;AT130;.;.;1;56;12026;704;749;259;419;327;95;116;53;72;1805;7427;20170101
AT1;AT13;AT130;.;.;1;57;11332;597;628;224;436;284;105;100;64;78;1620;7196;20170101
AT1;AT13;AT130;.;.;1;58;10620;613;513;189;464;309;106;110;50;60;1510;6696;20170101
AT1;AT13;AT130;.;.;1;59;10253;614;424;205;490;245;99;120;33;63;1461;6499;20170101
AT1;AT13;AT130;.;.;1;60;9716;624;616;180;446;274;97;127;21;55;1420;5856;20170101
AT1;AT13;AT130;.;.;1;61;9105;668;541;187;488;266;114;150;32;51;1313;5295;20170101
AT1;AT13;AT130;.;.;1;62;8563;710;413;153;407;284;75;131;25;45;1274;5046;20170101
AT1;AT13;AT130;.;.;1;63;7980;736;300;139;376;299;68;138;15;40;1180;4689;20170101
AT1;AT13;AT130;.;.;1;64;7954;895;265;106;326;357;74;86;17;33;1157;4638;20170101
AT1;AT13;AT130;.;.;1;65;7305;764;207;115;298;269;67;77;19;30;1012;4447;20170101
AT1;AT13;AT130;.;.;1;66;7717;875;342;119;240;284;64;74;16;25;1002;4676;20170101
AT1;AT13;AT130;.;.;1;67;7773;755;262;107;228;243;57;80;25;37;878;5101;20170101
AT1;AT13;AT130;.;.;1;68;8347;662;248;148;170;203;45;78;14;34;863;5882;20170101
AT1;AT13;AT130;.;.;1;69;8387;537;232;183;128;149;38;79;20;27;723;6271;20170101
AT1;AT13;AT130;.;.;1;70;6426;384;175;206;129;181;51;69;16;37;701;4477;20170101
AT1;AT13;AT130;.;.;1;71;5938;262;179;321;92;85;27;64;20;26;718;4144;20170101
AT1;AT13;AT130;.;.;1;72;7506;332;128;283;129;101;35;67;12;21;823;5575;20170101
AT1;AT13;AT130;.;.;1;73;7330;286;92;246;93;74;43;67;16;16;719;5678;20170101
AT1;AT13;AT130;.;.;1;74;6810;259;99;219;74;70;42;57;20;12;630;5328;20170101
AT1;AT13;AT130;.;.;1;75;7466;210;88;233;65;67;33;48;11;22;659;6030;20170101
AT1;AT13;AT130;.;.;1;76;7572;183;81;223;48;66;23;65;13;25;594;6251;20170101
AT1;AT13;AT130;.;.;1;77;6905;157;64;207;58;57;43;55;13;16;525;5710;20170101
AT1;AT13;AT130;.;.;1;78;4047;128;62;136;28;50;37;57;13;29;402;3105;20170101
AT1;AT13;AT130;.;.;1;79;3301;120;49;114;23;40;25;64;12;20;411;2423;20170101
AT1;AT13;AT130;.;.;1;80;2915;99;34;79;24;25;32;59;5;13;343;2202;20170101
AT1;AT13;AT130;.;.;1;81;2674;75;33;88;22;18;22;31;7;16;294;2068;20170101
AT1;AT13;AT130;.;.;1;82;2448;78;35;62;21;20;19;27;1;10;307;1868;20170101
AT1;AT13;AT130;.;.;1;83;2341;54;35;36;17;15;20;36;5;4;213;1906;20170101
AT1;AT13;AT130;.;.;1;84;2224;53;29;24;20;8;12;22;2;8;223;1823;20170101
AT1;AT13;AT130;.;.;1;85;2025;56;17;31;9;8;15;18;4;4;188;1675;20170101
AT1;AT13;AT130;.;.;1;86;1880;39;15;29;12;4;12;25;1;5;169;1569;20170101
AT1;AT13;AT130;.;.;1;87;1616;33;6;30;10;1;17;26;0;2;137;1354;20170101
AT1;AT13;AT130;.;.;1;88;1420;24;7;26;10;7;8;14;0;5;104;1215;20170101
AT1;AT13;AT130;.;.;1;89;1151;15;8;7;3;2;13;18;1;3;92;989;20170101
AT1;AT13;AT130;.;.;1;90;1006;11;4;12;6;1;8;13;1;0;69;881;20170101
AT1;AT13;AT130;.;.;1;91;813;5;1;5;3;1;8;5;0;1;73;711;20170101
AT1;AT13;AT130;.;.;1;92;604;10;1;5;4;1;5;8;0;1;38;531;20170101
AT1;AT13;AT130;.;.;1;93;463;6;0;9;5;0;5;8;0;0;38;392;20170101
AT1;AT13;AT130;.;.;1;94;359;4;1;5;1;0;2;5;0;0;40;301;20170101
AT1;AT13;AT130;.;.;1;95;198;1;1;0;3;0;6;7;0;1;16;163;20170101
AT1;AT13;AT130;.;.;1;96;164;2;0;4;2;0;1;3;0;0;18;134;20170101
AT1;AT13;AT130;.;.;1;97;90;4;0;4;1;1;1;2;0;0;11;66;20170101
AT1;AT13;AT130;.;.;1;98;34;0;0;0;0;0;0;1;0;0;6;27;20170101
AT1;AT13;AT130;.;.;1;99;12;0;0;0;0;0;0;0;0;0;0;12;20170101
AT1;AT13;AT130;.;.;1;100;10;0;0;0;0;1;0;1;0;0;1;7;20170101
AT1;AT13;AT130;.;.;1;101;7;0;0;0;0;0;1;0;0;0;2;4;20170101
AT1;AT13;AT130;.;.;1;102;7;0;0;0;0;0;0;0;0;0;1;6;20170101
AT1;AT13;AT130;.;.;1;103;3;0;0;0;0;0;0;0;0;0;0;3;20170101
AT1;AT13;AT130;.;.;1;106;1;0;0;0;0;0;0;0;0;0;0;1;20170101
AT1;AT13;AT130;.;.;2;0;9776;375;232;185;256;103;301;154;83;81;1828;6178;20180101
AT1;AT13;AT130;.;.;2;1;10179;370;246;221;270;89;322;149;137;91;1934;6350;20180101
AT1;AT13;AT130;.;.;2;2;9618;361;269;193;241;97;261;121;176;70;1666;6163;20180101
AT1;AT13;AT130;.;.;2;3;9333;372;263;191;237;81;240;114;275;71;1552;5937;20180101
AT1;AT13;AT130;.;.;2;4;9004;373;229;221;230;72;231;106;238;94;1520;5690;20180101
AT1;AT13;AT130;.;.;2;5;8930;365;222;200;228;73;229;94;286;74;1555;5604;20180101
AT1;AT13;AT130;.;.;2;6;8844;370;248;197;219;74;212;108;284;96;1424;5612;20180101
AT1;AT13;AT130;.;.;2;7;8710;382;252;173;210;80;190;90;244;99;1362;5628;20180101
AT1;AT13;AT130;.;.;2;8;8515;321;271;172;215;83;193;88;237;101;1362;5472;20180101
AT1;AT13;AT130;.;.;2;9;8500;323;247;164;205;56;180;87;238;99;1297;5604;20180101
AT1;AT13;AT130;.;.;2;10;8395;375;226;161;188;68;158;83;244;111;1211;5570;20180101
AT1;AT13;AT130;.;.;2;11;8547;353;221;153;190;59;141;87;221;131;1202;5789;20180101
AT1;AT13;AT130;.;.;2;12;8200;331;197;137;137;66;147;60;187;119;1084;5735;20180101
AT1;AT13;AT130;.;.;2;13;8168;345;202;121;130;61;142;80;190;134;1055;5708;20180101
AT1;AT13;AT130;.;.;2;14;8093;356;206;110;124;78;123;54;180;125;1097;5640;20180101
AT1;AT13;AT130;.;.;2;15;8379;349;222;145;121;64;111;70;165;157;1111;5864;20180101
AT1;AT13;AT130;.;.;2;16;8099;345;268;122;116;81;96;64;145;163;1096;5603;20180101
AT1;AT13;AT130;.;.;2;17;8458;407;303;113;108;92;141;59;168;127;1225;5715;20180101
AT1;AT13;AT130;.;.;2;18;8762;420;304;152;133;84;148;71;159;140;1353;5798;20180101
AT1;AT13;AT130;.;.;2;19;10158;484;387;298;146;150;217;142;167;177;1705;6285;20180101
AT1;AT13;AT130;.;.;2;20;11577;512;404;412;206;189;276;225;180;207;2060;6906;20180101
AT1;AT13;AT130;.;.;2;21;12893;562;455;535;238;234;298;226;189;217;2271;7668;20180101
AT1;AT13;AT130;.;.;2;22;13443;594;475;570;238;216;345;253;176;223;2381;7972;20180101
AT1;AT13;AT130;.;.;2;23;14271;574;504;656;367;231;385;305;174;212;2536;8327;20180101
AT1;AT13;AT130;.;.;2;24;14938;660;498;709;354;198;394;317;173;213;2687;8735;20180101
AT1;AT13;AT130;.;.;2;25;15639;719;530;834;457;282;450;337;207;194;2801;8828;20180101
AT1;AT13;AT130;.;.;2;26;16083;691;606;883;418;434;443;352;172;199;3008;8877;20180101
AT1;AT13;AT130;.;.;2;27;16138;766;654;844;449;409;439;352;208;235;3260;8522;20180101
AT1;AT13;AT130;.;.;2;28;16298;789;751;844;461;501;555;383;219;233;3354;8208;20180101
AT1;AT13;AT130;.;.;2;29;16234;823;756;896;501;493;587;393;218;215;3372;7980;20180101
AT1;AT13;AT130;.;.;2;30;15780;843;787;752;475;446;567;389;216;247;3397;7661;20180101
AT1;AT13;AT130;.;.;2;31;15592;831;802;719;488;446;573;340;197;251;3545;7400;20180101
AT1;AT13;AT130;.;.;2;32;15029;874;800;659;529;439;482;356;189;236;3350;7115;20180101
AT1;AT13;AT130;.;.;2;33;15161;870;759;641;491;470;509;333;187;221;3406;7274;20180101
AT1;AT13;AT130;.;.;2;34;15005;839;741;602;561;437;427;339;182;243;3419;7215;20180101
AT1;AT13;AT130;.;.;2;35;14928;836;719;600;511;366;450;319;170;231;3388;7338;20180101
AT1;AT13;AT130;.;.;2;36;14780;870;764;569;542;388;502;346;170;249;3221;7159;20180101
AT1;AT13;AT130;.;.;2;37;14094;865;778;551;534;362;481;294;170;229;3222;6608;20180101
AT1;AT13;AT130;.;.;2;38;13206;862;732;504;532;338;449;312;149;218;3070;6040;20180101
AT1;AT13;AT130;.;.;2;39;12887;825;747;461;560;312;462;344;146;184;2975;5871;20180101
AT1;AT13;AT130;.;.;2;40;12791;880;727;492;525;315;430;323;138;198;2998;5765;20180101
AT1;AT13;AT130;.;.;2;41;12532;924;680;423;525;341;433;291;125;208;2882;5700;20180101
AT1;AT13;AT130;.;.;2;42;12881;898;732;429;539;341;410;346;112;197;2816;6061;20180101
AT1;AT13;AT130;.;.;2;43;13155;898;850;390;492;381;418;310;98;199;2777;6342;20180101
AT1;AT13;AT130;.;.;2;44;13047;970;909;379;457;407;322;262;97;178;2750;6316;20180101
AT1;AT13;AT130;.;.;2;45;13330;969;852;378;488;430;359;254;85;181;2690;6644;20180101
AT1;AT13;AT130;.;.;2;46;13503;999;763;345;501;517;349;261;74;176;2589;6929;20180101
AT1;AT13;AT130;.;.;2;47;13882;1021;822;392;499;467;334;230;89;151;2650;7227;20180101
AT1;AT13;AT130;.;.;2;48;14066;1047;705;341;415;503;346;218;82;155;2454;7800;20180101
AT1;AT13;AT130;.;.;2;49;14572;967;667;357;469;471;364;218;66;137;2359;8497;20180101
AT1;AT13;AT130;.;.;2;50;14097;892;509;382;411;467;358;220;76;133;2190;8459;20180101
AT1;AT13;AT130;.;.;2;51;14054;823;752;350;417;461;195;180;59;113;2209;8495;20180101
AT1;AT13;AT130;.;.;2;52;13940;781;773;360;438;458;190;177;53;133;2122;8455;20180101
AT1;AT13;AT130;.;.;2;53;13716;738;690;336;358;407;170;166;69;142;2054;8586;20180101
AT1;AT13;AT130;.;.;2;54;13805;741;605;336;403;418;163;141;53;114;1968;8863;20180101
AT1;AT13;AT130;.;.;2;55;13163;710;534;314;364;379;163;113;42;117;1948;8479;20180101
AT1;AT13;AT130;.;.;2;56;12518;770;445;293;420;367;129;146;40;112;1619;8177;20180101
AT1;AT13;AT130;.;.;2;57;12421;733;656;245;459;380;148;110;39;107;1700;7844;20180101
AT1;AT13;AT130;.;.;2;58;11800;723;477;261;496;325;143;117;30;90;1604;7534;20180101
AT1;AT13;AT130;.;.;2;59;11273;667;434;212;497;378;162;123;49;90;1563;7098;20180101
AT1;AT13;AT130;.;.;2;60;10673;697;347;204;518;315;134;116;42;73;1495;6732;20180101
AT1;AT13;AT130;.;.;2;61;10882;821;453;212;462;384;133;137;37;90;1579;6574;20180101
AT1;AT13;AT130;.;.;2;62;10206;944;443;182;495;360;112;161;30;74;1465;5940;20180101
AT1;AT13;AT130;.;.;2;63;9720;1013;360;197;433;367;113;155;23;75;1391;5593;20180101
AT1;AT13;AT130;.;.;2;64;9316;1031;308;192;387;382;86;155;15;59;1315;5386;20180101
AT1;AT13;AT130;.;.;2;65;9093;996;281;174;405;364;111;134;16;70;1257;5285;20180101
AT1;AT13;AT130;.;.;2;66;8578;863;192;170;313;250;84;106;15;62;1176;5347;20180101
AT1;AT13;AT130;.;.;2;67;9037;927;313;169;323;257;102;112;17;58;1157;5602;20180101
AT1;AT13;AT130;.;.;2;68;9180;781;211;192;225;296;90;108;10;49;1068;6150;20180101
AT1;AT13;AT130;.;.;2;69;9937;759;211;171;252;206;77;146;16;33;1047;7019;20180101
AT1;AT13;AT130;.;.;2;70;10377;610;169;230;205;180;63;140;12;54;1035;7679;20180101
AT1;AT13;AT130;.;.;2;71;7735;417;157;270;178;143;60;135;15;54;891;5415;20180101
AT1;AT13;AT130;.;.;2;72;7565;340;158;385;138;120;51;88;4;46;931;5304;20180101
AT1;AT13;AT130;.;.;2;73;9592;366;117;348;194;109;65;125;6;35;1046;7181;20180101
AT1;AT13;AT130;.;.;2;74;9372;330;86;343;160;99;55;90;7;19;913;7270;20180101
AT1;AT13;AT130;.;.;2;75;8603;316;95;331;130;78;52;104;7;24;832;6634;20180101
AT1;AT13;AT130;.;.;2;76;9611;293;76;342;112;88;52;88;5;34;785;7736;20180101
AT1;AT13;AT130;.;.;2;77;9867;243;87;361;93;80;57;74;6;43;724;8099;20180101
AT1;AT13;AT130;.;.;2;78;9106;241;66;273;86;58;59;66;7;21;613;7616;20180101
AT1;AT13;AT130;.;.;2;79;5454;158;63;188;56;59;42;56;7;22;478;4325;20180101
AT1;AT13;AT130;.;.;2;80;4418;154;54;146;64;43;37;63;7;33;467;3350;20180101
AT1;AT13;AT130;.;.;2;81;4165;164;28;133;61;36;39;52;5;15;414;3218;20180101
AT1;AT13;AT130;.;.;2;82;3999;124;30;106;53;41;31;40;5;15;411;3143;20180101
AT1;AT13;AT130;.;.;2;83;3789;114;40;83;51;21;33;33;4;17;368;3025;20180101
AT1;AT13;AT130;.;.;2;84;3671;93;43;79;39;19;23;44;0;9;348;2974;20180101
AT1;AT13;AT130;.;.;2;85;3707;102;35;77;36;17;26;30;2;6;337;3039;20180101
AT1;AT13;AT130;.;.;2;86;3569;75;17;55;25;14;19;33;2;5;315;3009;20180101
AT1;AT13;AT130;.;.;2;87;3394;79;26;48;32;11;13;28;1;9;310;2837;20180101
AT1;AT13;AT130;.;.;2;88;2984;49;17;68;26;9;18;28;3;3;268;2495;20180101
AT1;AT13;AT130;.;.;2;89;2767;47;10;42;19;6;8;24;0;11;214;2386;20180101
AT1;AT13;AT130;.;.;2;90;2350;32;11;32;20;8;15;20;0;3;204;2005;20180101
AT1;AT13;AT130;.;.;2;91;2379;31;7;52;23;4;19;25;0;10;208;2000;20180101
AT1;AT13;AT130;.;.;2;92;2006;29;5;64;18;3;14;19;1;2;163;1688;20180101
AT1;AT13;AT130;.;.;2;93;1603;10;3;62;20;1;14;10;0;3;130;1350;20180101
AT1;AT13;AT130;.;.;2;94;1321;11;3;58;24;1;8;10;0;1;142;1063;20180101
AT1;AT13;AT130;.;.;2;95;959;10;2;45;12;1;16;6;0;2;81;784;20180101
AT1;AT13;AT130;.;.;2;96;742;7;1;34;7;4;4;3;1;0;58;623;20180101
AT1;AT13;AT130;.;.;2;97;492;5;0;27;11;2;2;7;0;5;44;389;20180101
AT1;AT13;AT130;.;.;2;98;261;3;1;12;2;2;3;3;1;0;26;208;20180101
AT1;AT13;AT130;.;.;2;99;108;0;1;6;3;0;1;4;0;0;10;83;20180101
AT1;AT13;AT130;.;.;2;100;77;0;0;3;0;0;0;0;0;0;11;63;20180101
AT1;AT13;AT130;.;.;2;101;52;0;1;5;0;0;0;3;0;0;6;37;20180101
AT1;AT13;AT130;.;.;2;102;39;0;0;0;0;0;0;0;0;1;8;30;20180101
AT1;AT13;AT130;.;.;2;103;31;0;2;1;0;0;0;2;0;0;2;24;20180101
AT1;AT13;AT130;.;.;2;104;16;0;0;0;0;0;0;0;0;0;2;14;20180101
AT1;AT13;AT130;.;.;2;105;11;0;0;0;0;0;0;0;0;0;0;11;20180101
AT1;AT13;AT130;.;.;2;106;2;0;0;0;0;0;0;0;0;0;0;2;20180101
AT1;AT13;AT130;.;.;2;107;2;0;0;0;0;0;0;0;1;0;0;1;20180101
AT1;AT13;AT130;.;.;2;108;1;0;0;0;0;0;0;0;0;0;1;0;20180101
AT1;AT13;AT130;.;.;2;109;2;0;0;0;0;0;1;0;0;0;0;1;20180101
AT1;AT13;AT130;.;.;1;0;10362;380;243;195;289;97;328;144;84;79;1915;6608;20180101
AT1;AT13;AT130;.;.;1;1;10743;399;279;220;263;117;322;158;156;87;1988;6754;20180101
AT1;AT13;AT130;.;.;1;2;10235;397;288;224;262;83;324;110;223;78;1733;6513;20180101
AT1;AT13;AT130;.;.;1;3;10056;417;250;208;289;97;277;132;254;89;1614;6429;20180101
AT1;AT13;AT130;.;.;1;4;9852;419;274;227;249;91;260;98;231;96;1676;6231;20180101
AT1;AT13;AT130;.;.;1;5;9744;395;258;225;245;68;242;96;319;86;1710;6100;20180101
AT1;AT13;AT130;.;.;1;6;9389;438;274;228;229;81;219;92;310;80;1494;5944;20180101
AT1;AT13;AT130;.;.;1;7;9363;393;280;191;215;60;209;105;293;106;1549;5962;20180101
AT1;AT13;AT130;.;.;1;8;9024;376;275;202;220;72;183;86;276;89;1494;5751;20180101
AT1;AT13;AT130;.;.;1;9;9265;392;283;190;218;76;197;72;264;78;1390;6105;20180101
AT1;AT13;AT130;.;.;1;10;8854;391;273;155;187;60;145;69;285;100;1336;5853;20180101
AT1;AT13;AT130;.;.;1;11;8845;386;218;140;169;75;152;74;237;96;1304;5994;20180101
AT1;AT13;AT130;.;.;1;12;8759;353;201;136;159;69;153;77;228;130;1227;6026;20180101
AT1;AT13;AT130;.;.;1;13;8894;380;194;149;146;68;149;79;218;147;1204;6160;20180101
AT1;AT13;AT130;.;.;1;14;8657;345;196;125;160;87;139;69;186;143;1174;6033;20180101
AT1;AT13;AT130;.;.;1;15;8947;405;239;132;126;74;132;75;211;180;1236;6137;20180101
AT1;AT13;AT130;.;.;1;16;8626;383;256;102;137;95;153;62;214;140;1315;5769;20180101
AT1;AT13;AT130;.;.;1;17;9068;388;304;119;147;105;136;62;268;143;1544;5852;20180101
AT1;AT13;AT130;.;.;1;18;9396;396;299;147;147;87;143;73;300;159;1788;5857;20180101
AT1;AT13;AT130;.;.;1;19;10727;482;367;207;171;143;207;101;345;141;2413;6150;20180101
AT1;AT13;AT130;.;.;1;20;11714;503;400;322;223;171;257;161;356;160;2558;6603;20180101
AT1;AT13;AT130;.;.;1;21;12921;514;416;417;231;221;248;198;418;164;2630;7464;20180101
AT1;AT13;AT130;.;.;1;22;13259;512;456;444;266;189;272;193;415;150;2750;7612;20180101
AT1;AT13;AT130;.;.;1;23;14255;557;493;566;341;195;282;232;442;130;2780;8237;20180101
AT1;AT13;AT130;.;.;1;24;14946;574;545;653;359;193;336;227;410;126;2965;8558;20180101
AT1;AT13;AT130;.;.;1;25;15865;613;579;822;396;285;372;247;421;121;3288;8721;20180101
AT1;AT13;AT130;.;.;1;26;16046;650;658;866;451;384;355;254;357;121;3175;8775;20180101
AT1;AT13;AT130;.;.;1;27;16573;681;694;931;465;402;364;287;358;126;3589;8676;20180101
AT1;AT13;AT130;.;.;1;28;16299;754;761;831;454;403;440;303;410;128;3411;8404;20180101
AT1;AT13;AT130;.;.;1;29;16535;770;854;815;528;456;467;318;383;147;3450;8347;20180101
AT1;AT13;AT130;.;.;1;30;16118;817;842;792;527;386;496;313;401;123;3538;7883;20180101
AT1;AT13;AT130;.;.;1;31;15693;793;850;730;542;429;454;331;359;128;3413;7664;20180101
AT1;AT13;AT130;.;.;1;32;15851;809;941;724;532;444;436;338;352;156;3530;7589;20180101
AT1;AT13;AT130;.;.;1;33;15629;796;931;677;558;480;410;304;344;113;3464;7552;20180101
AT1;AT13;AT130;.;.;1;34;15080;819;808;629;599;445;351;264;312;146;3322;7385;20180101
AT1;AT13;AT130;.;.;1;35;14978;747;888;594;519;388;351;298;286;140;3284;7483;20180101
AT1;AT13;AT130;.;.;1;36;14893;795;927;634;518;374;374;323;232;133;3083;7500;20180101
AT1;AT13;AT130;.;.;1;37;14562;798;976;619;586;372;380;324;280;111;3203;6913;20180101
AT1;AT13;AT130;.;.;1;38;13697;825;935;525;568;339;404;295;196;128;2942;6540;20180101
AT1;AT13;AT130;.;.;1;39;13126;834;902;542;615;317;353;262;185;116;2863;6137;20180101
AT1;AT13;AT130;.;.;1;40;12838;845;845;512;556;315;330;282;178;147;2833;5995;20180101
AT1;AT13;AT130;.;.;1;41;12642;841;772;458;525;330;311;292;157;136;2761;6059;20180101
AT1;AT13;AT130;.;.;1;42;12792;873;727;439;508;328;320;304;180;129;2704;6280;20180101
AT1;AT13;AT130;.;.;1;43;12722;884;786;419;488;281;308;263;146;122;2622;6403;20180101
AT1;AT13;AT130;.;.;1;44;12409;839;836;415;468;325;282;217;167;110;2358;6392;20180101
AT1;AT13;AT130;.;.;1;45;12844;843;845;433;430;358;260;213;144;125;2411;6782;20180101
AT1;AT13;AT130;.;.;1;46;13084;894;804;433;440;333;295;178;147;122;2320;7118;20180101
AT1;AT13;AT130;.;.;1;47;13285;904;807;384;473;347;237;199;122;112;2354;7346;20180101
AT1;AT13;AT130;.;.;1;48;13833;991;769;412;418;379;267;206;122;105;2273;7891;20180101
AT1;AT13;AT130;.;.;1;49;14355;992;748;448;413;424;313;166;125;87;2339;8300;20180101
AT1;AT13;AT130;.;.;1;50;14236;884;667;434;414;434;286;163;102;95;2222;8535;20180101
AT1;AT13;AT130;.;.;1;51;14197;796;923;410;424;401;149;163;126;89;2307;8409;20180101
AT1;AT13;AT130;.;.;1;52;13960;823;920;388;422;410;158;160;115;115;2247;8202;20180101
AT1;AT13;AT130;.;.;1;53;13916;724;857;388;406;402;152;117;95;69;2221;8485;20180101
AT1;AT13;AT130;.;.;1;54;13633;776;746;331;405;367;163;129;66;93;2152;8405;20180101
AT1;AT13;AT130;.;.;1;55;13191;689;686;328;395;369;132;115;81;81;2105;8210;20180101
AT1;AT13;AT130;.;.;1;56;12598;668;624;279;439;347;120;115;59;81;1852;8014;20180101
AT1;AT13;AT130;.;.;1;57;11950;695;740;263;428;326;102;123;61;71;1813;7328;20180101
AT1;AT13;AT130;.;.;1;58;11232;589;626;229;449;277;108;100;74;72;1621;7087;20180101
AT1;AT13;AT130;.;.;1;59;10526;603;507;182;462;307;116;105;61;58;1513;6612;20180101
AT1;AT13;AT130;.;.;1;60;10156;611;419;207;484;239;100;113;42;58;1476;6407;20180101
AT1;AT13;AT130;.;.;1;61;9595;625;605;179;440;272;96;132;26;55;1411;5754;20180101
AT1;AT13;AT130;.;.;1;62;8963;661;534;184;486;260;115;143;44;48;1317;5171;20180101
AT1;AT13;AT130;.;.;1;63;8397;696;409;156;395;283;78;120;30;44;1259;4927;20180101
AT1;AT13;AT130;.;.;1;64;7808;716;291;145;370;291;71;132;21;37;1165;4569;20180101
AT1;AT13;AT130;.;.;1;65;7802;869;256;108;314;347;75;84;20;33;1148;4548;20180101
AT1;AT13;AT130;.;.;1;66;7169;738;204;109;289;264;67;77;28;31;1005;4357;20180101
AT1;AT13;AT130;.;.;1;67;7546;847;332;114;230;283;65;65;22;24;988;4576;20180101
AT1;AT13;AT130;.;.;1;68;7551;738;250;101;220;235;55;78;26;37;858;4953;20180101
AT1;AT13;AT130;.;.;1;69;8101;631;238;146;159;193;45;75;15;35;839;5725;20180101
